"location","target_end_date","target","output_type","output_type_id","oracle_value"
"HHS Region 8",2006-11-18,"ili perc","quantile",NA,0.421794380571607
"HHS Region 8",2006-11-25,"ili perc","quantile",NA,0.539149871445661
"HHS Region 8",2006-12-02,"ili perc","quantile",NA,0.608504724018719
"HHS Region 8",2006-12-09,"ili perc","quantile",NA,0.415035363597524
"HHS Region 8",2006-12-16,"ili perc","quantile",NA,0.520030859221063
"HHS Region 8",2006-12-23,"ili perc","quantile",NA,0.711545459741596
"HHS Region 8",2006-12-30,"ili perc","quantile",NA,1.44752756735384
"HHS Region 8",2007-01-06,"ili perc","quantile",NA,0.628117772794291
"HHS Region 8",2007-01-13,"ili perc","quantile",NA,0.516237363863881
"HHS Region 8",2007-01-20,"ili perc","quantile",NA,0.626519224472688
"HHS Region 8",2007-01-27,"ili perc","quantile",NA,0.821671865796412
"HHS Region 8",2007-02-03,"ili perc","quantile",NA,1.40698899763269
"HHS Region 8",2007-02-10,"ili perc","quantile",NA,1.2148870278446
"HHS Region 8",2007-02-17,"ili perc","quantile",NA,1.69494417755223
"HHS Region 8",2007-02-24,"ili perc","quantile",NA,1.60639669779712
"HHS Region 8",2007-03-03,"ili perc","quantile",NA,1.5991996363716
"HHS Region 8",2007-03-10,"ili perc","quantile",NA,1.32998793479313
"HHS Region 8",2007-03-17,"ili perc","quantile",NA,1.5065624838239
"HHS Region 8",2007-03-24,"ili perc","quantile",NA,1.19802944363758
"HHS Region 8",2007-03-31,"ili perc","quantile",NA,0.872119547371336
"HHS Region 8",2007-04-07,"ili perc","quantile",NA,0.848050154893335
"HHS Region 8",2007-04-14,"ili perc","quantile",NA,0.460147921067214
"HHS Region 8",2007-04-21,"ili perc","quantile",NA,0.516783387204946
"HHS Region 8",2007-04-28,"ili perc","quantile",NA,0.271000250339149
"HHS Region 8",2007-05-05,"ili perc","quantile",NA,0.26712407028192
"HHS Region 8",2007-05-12,"ili perc","quantile",NA,0.246712517990188
"HHS Region 8",2007-05-19,"ili perc","quantile",NA,0.182939138625761
"HHS Region 8",2007-05-26,"ili perc","quantile",NA,0.196669916573276
"HHS Region 8",2007-06-02,"ili perc","quantile",NA,0.247199124045791
"HHS Region 8",2007-06-09,"ili perc","quantile",NA,0.19117187606965
"HHS Region 8",2007-06-16,"ili perc","quantile",NA,0.244388157472889
"HHS Region 8",2007-06-23,"ili perc","quantile",NA,0.186103647369133
"HHS Region 8",2007-06-30,"ili perc","quantile",NA,0.166419776237718
"HHS Region 8",2007-07-07,"ili perc","quantile",NA,0.190863371474231
"HHS Region 8",2007-07-14,"ili perc","quantile",NA,0.187383666309595
"HHS Region 8",2007-07-21,"ili perc","quantile",NA,0.176036821549438
"HHS Region 8",2007-07-28,"ili perc","quantile",NA,0.206305392195149
"HHS Region 8",2007-08-04,"ili perc","quantile",NA,0.129498643228251
"HHS Region 8",2007-08-11,"ili perc","quantile",NA,0.16963756577923
"HHS Region 8",2007-08-18,"ili perc","quantile",NA,0.115945783412051
"HHS Region 8",2007-08-25,"ili perc","quantile",NA,0.120707161419933
"HHS Region 8",2007-09-01,"ili perc","quantile",NA,0.182903485590618
"HHS Region 8",2007-09-08,"ili perc","quantile",NA,0.219154242424507
"HHS Region 8",2007-09-15,"ili perc","quantile",NA,0.156632651583028
"HHS Region 8",2007-09-22,"ili perc","quantile",NA,0.176976828807778
"HHS Region 8",2007-09-29,"ili perc","quantile",NA,0.129003508980947
"HHS Region 8",2007-10-06,"ili perc","quantile",NA,0.48727455291829
"HHS Region 8",2007-10-13,"ili perc","quantile",NA,0.81406991422501
"HHS Region 8",2007-10-20,"ili perc","quantile",NA,0.864282566547439
"HHS Region 8",2007-10-27,"ili perc","quantile",NA,0.865615016448636
"HHS Region 8",2007-11-03,"ili perc","quantile",NA,1.21096846523293
"HHS Region 8",2007-11-10,"ili perc","quantile",NA,1.14238131968802
"HHS Region 8",2007-11-17,"ili perc","quantile",NA,1.2002746737857
"HHS Region 8",2007-11-24,"ili perc","quantile",NA,0.983641165786912
"HHS Region 8",2007-12-01,"ili perc","quantile",NA,1.007157561045
"HHS Region 8",2007-12-08,"ili perc","quantile",NA,1.00557256580271
"HHS Region 8",2007-12-15,"ili perc","quantile",NA,0.906113610937467
"HHS Region 8",2007-12-22,"ili perc","quantile",NA,1.1428952331698
"HHS Region 8",2007-12-29,"ili perc","quantile",NA,1.47884919895864
"HHS Region 8",2008-01-05,"ili perc","quantile",NA,0.988493432160216
"HHS Region 8",2008-01-12,"ili perc","quantile",NA,0.950250321347095
"HHS Region 8",2008-01-19,"ili perc","quantile",NA,0.950287651097822
"HHS Region 8",2008-01-26,"ili perc","quantile",NA,1.3221771256721
"HHS Region 8",2008-02-02,"ili perc","quantile",NA,2.01086725649525
"HHS Region 8",2008-02-09,"ili perc","quantile",NA,2.67741365932104
"HHS Region 8",2008-02-16,"ili perc","quantile",NA,2.97594590893641
"HHS Region 8",2008-02-23,"ili perc","quantile",NA,4.36242123035596
"HHS Region 8",2008-03-01,"ili perc","quantile",NA,2.86437707637116
"HHS Region 8",2008-03-08,"ili perc","quantile",NA,2.85693899510397
"HHS Region 8",2008-03-15,"ili perc","quantile",NA,2.22547666137145
"HHS Region 8",2008-03-22,"ili perc","quantile",NA,1.50991646665761
"HHS Region 8",2008-03-29,"ili perc","quantile",NA,1.34079390996843
"HHS Region 8",2008-04-05,"ili perc","quantile",NA,0.987241562646796
"HHS Region 8",2008-04-12,"ili perc","quantile",NA,0.761110021865558
"HHS Region 8",2008-04-19,"ili perc","quantile",NA,0.698420892480108
"HHS Region 8",2008-04-26,"ili perc","quantile",NA,0.436626376871334
"HHS Region 8",2008-05-03,"ili perc","quantile",NA,0.335483961713938
"HHS Region 8",2008-05-10,"ili perc","quantile",NA,0.318112537778582
"HHS Region 8",2008-05-17,"ili perc","quantile",NA,0.423738788799247
"HHS Region 8",2008-05-24,"ili perc","quantile",NA,0.250701378918501
"HHS Region 8",2008-05-31,"ili perc","quantile",NA,0.216592891466161
"HHS Region 8",2008-06-07,"ili perc","quantile",NA,0.192849307740636
"HHS Region 8",2008-06-14,"ili perc","quantile",NA,0.335201370504404
"HHS Region 8",2008-06-21,"ili perc","quantile",NA,0.344484843259829
"HHS Region 8",2008-06-28,"ili perc","quantile",NA,0.271698401662897
"HHS Region 8",2008-07-05,"ili perc","quantile",NA,0.22762478442233
"HHS Region 8",2008-07-12,"ili perc","quantile",NA,0.172339157267991
"HHS Region 8",2008-07-19,"ili perc","quantile",NA,0.288548896424893
"HHS Region 8",2008-07-26,"ili perc","quantile",NA,0.240035250338896
"HHS Region 8",2008-08-02,"ili perc","quantile",NA,0.185223271858991
"HHS Region 8",2008-08-09,"ili perc","quantile",NA,0.244963974303766
"HHS Region 8",2008-08-16,"ili perc","quantile",NA,0.217215163018072
"HHS Region 8",2008-08-23,"ili perc","quantile",NA,0.245168648394877
"HHS Region 8",2008-08-30,"ili perc","quantile",NA,0.234939494239541
"HHS Region 8",2008-09-06,"ili perc","quantile",NA,0.248004662124734
"HHS Region 8",2008-09-13,"ili perc","quantile",NA,0.374251395774912
"HHS Region 8",2008-09-20,"ili perc","quantile",NA,0.4433788270677
"HHS Region 8",2008-09-27,"ili perc","quantile",NA,0.211138757253567
"HHS Region 8",2008-10-04,"ili perc","quantile",NA,0.388526354935894
"HHS Region 8",2008-10-11,"ili perc","quantile",NA,0.212938239582951
"HHS Region 8",2008-10-18,"ili perc","quantile",NA,0.518504779365279
"HHS Region 8",2008-10-25,"ili perc","quantile",NA,0.470800564888576
"HHS Region 8",2008-11-01,"ili perc","quantile",NA,0.476816422795818
"HHS Region 8",2008-11-08,"ili perc","quantile",NA,0.544768403423013
"HHS Region 8",2008-11-15,"ili perc","quantile",NA,0.237537507067869
"HHS Region 8",2008-11-22,"ili perc","quantile",NA,0.220279428656073
"HHS Region 8",2008-11-29,"ili perc","quantile",NA,0.438661976243975
"HHS Region 8",2008-12-06,"ili perc","quantile",NA,0.330908053288848
"HHS Region 8",2008-12-13,"ili perc","quantile",NA,0.355780833222098
"HHS Region 8",2008-12-20,"ili perc","quantile",NA,0.370001296048597
"HHS Region 8",2008-12-27,"ili perc","quantile",NA,0.545685656536656
"HHS Region 8",2009-01-03,"ili perc","quantile",NA,0.378836652231729
"HHS Region 8",2009-01-10,"ili perc","quantile",NA,0.343313207708503
"HHS Region 8",2009-01-17,"ili perc","quantile",NA,0.413347270021717
"HHS Region 8",2009-01-24,"ili perc","quantile",NA,0.57845218993077
"HHS Region 8",2009-01-31,"ili perc","quantile",NA,0.722576930987963
"HHS Region 8",2009-02-07,"ili perc","quantile",NA,0.991987432803554
"HHS Region 8",2009-02-14,"ili perc","quantile",NA,1.10142857720699
"HHS Region 8",2009-02-21,"ili perc","quantile",NA,1.00212190112686
"HHS Region 8",2009-02-28,"ili perc","quantile",NA,1.33123971063191
"HHS Region 8",2009-03-07,"ili perc","quantile",NA,1.29661213768772
"HHS Region 8",2009-03-14,"ili perc","quantile",NA,1.41609298905474
"HHS Region 8",2009-03-21,"ili perc","quantile",NA,1.25764224837094
"HHS Region 8",2009-03-28,"ili perc","quantile",NA,1.06176758078322
"HHS Region 8",2009-04-04,"ili perc","quantile",NA,0.981837736099876
"HHS Region 8",2009-04-11,"ili perc","quantile",NA,0.725961706014475
"HHS Region 8",2009-04-18,"ili perc","quantile",NA,0.59108478238234
"HHS Region 8",2009-04-25,"ili perc","quantile",NA,0.550394774041917
"HHS Region 8",2009-05-02,"ili perc","quantile",NA,0.82461133927622
"HHS Region 8",2009-05-09,"ili perc","quantile",NA,0.905202687095557
"HHS Region 8",2009-05-16,"ili perc","quantile",NA,0.512897264929697
"HHS Region 8",2009-05-23,"ili perc","quantile",NA,0.645702649473769
"HHS Region 8",2009-05-30,"ili perc","quantile",NA,0.716370016762171
"HHS Region 8",2009-06-06,"ili perc","quantile",NA,1.0434967879061
"HHS Region 8",2009-06-13,"ili perc","quantile",NA,0.900419491564177
"HHS Region 8",2009-06-20,"ili perc","quantile",NA,1.17119863626494
"HHS Region 8",2009-06-27,"ili perc","quantile",NA,0.932710362133503
"HHS Region 8",2009-07-04,"ili perc","quantile",NA,0.91902362972389
"HHS Region 8",2009-07-11,"ili perc","quantile",NA,0.5580712121833
"HHS Region 8",2009-07-18,"ili perc","quantile",NA,0.364254143446156
"HHS Region 8",2009-07-25,"ili perc","quantile",NA,0.255997105942557
"HHS Region 8",2009-08-01,"ili perc","quantile",NA,0.39813844325151
"HHS Region 8",2009-08-08,"ili perc","quantile",NA,0.259684020709718
"HHS Region 8",2009-08-15,"ili perc","quantile",NA,0.270420347506252
"HHS Region 8",2009-08-22,"ili perc","quantile",NA,0.32512962584279
"HHS Region 8",2009-08-29,"ili perc","quantile",NA,0.457305908448695
"HHS Region 8",2009-09-05,"ili perc","quantile",NA,0.731793384277148
"HHS Region 8",2009-09-12,"ili perc","quantile",NA,1.27128458145984
"HHS Region 8",2009-09-19,"ili perc","quantile",NA,1.88233063030851
"HHS Region 8",2009-09-26,"ili perc","quantile",NA,2.38800909914344
"HHS Region 8",2009-10-03,"ili perc","quantile",NA,4.06079466522462
"HHS Region 8",2009-10-10,"ili perc","quantile",NA,6.98577912308132
"HHS Region 8",2009-10-17,"ili perc","quantile",NA,9.74762240647721
"HHS Region 8",2009-10-24,"ili perc","quantile",NA,9.50475462879917
"HHS Region 8",2009-10-31,"ili perc","quantile",NA,7.1130553311247
"HHS Region 8",2009-11-07,"ili perc","quantile",NA,5.62420239232845
"HHS Region 8",2009-11-14,"ili perc","quantile",NA,3.47727146073248
"HHS Region 8",2009-11-21,"ili perc","quantile",NA,2.50587256655001
"HHS Region 8",2009-11-28,"ili perc","quantile",NA,2.0652355331991
"HHS Region 8",2009-12-05,"ili perc","quantile",NA,1.31701483264887
"HHS Region 8",2009-12-12,"ili perc","quantile",NA,1.3143622193253
"HHS Region 8",2009-12-19,"ili perc","quantile",NA,1.20685403915963
"HHS Region 8",2009-12-26,"ili perc","quantile",NA,1.14701270378822
"HHS Region 8",2010-01-02,"ili perc","quantile",NA,1.23510428702558
"HHS Region 8",2010-01-09,"ili perc","quantile",NA,0.941782114488605
"HHS Region 8",2010-01-16,"ili perc","quantile",NA,0.711873825796036
"HHS Region 8",2010-01-23,"ili perc","quantile",NA,1.05285589704994
"HHS Region 8",2010-01-30,"ili perc","quantile",NA,1.28619877763959
"HHS Region 8",2010-02-06,"ili perc","quantile",NA,1.25377862871695
"HHS Region 8",2010-02-13,"ili perc","quantile",NA,1.1134048428888
"HHS Region 8",2010-02-20,"ili perc","quantile",NA,1.10285718069692
"HHS Region 8",2010-02-27,"ili perc","quantile",NA,1.28187293580944
"HHS Region 8",2010-03-06,"ili perc","quantile",NA,1.11446692498954
"HHS Region 8",2010-03-13,"ili perc","quantile",NA,1.03303063802581
"HHS Region 8",2010-03-20,"ili perc","quantile",NA,0.949060095490471
"HHS Region 8",2010-03-27,"ili perc","quantile",NA,0.845689973463094
"HHS Region 8",2010-04-03,"ili perc","quantile",NA,0.822982407771647
"HHS Region 8",2010-04-10,"ili perc","quantile",NA,0.746085842078468
"HHS Region 8",2010-04-17,"ili perc","quantile",NA,0.681803620482339
"HHS Region 8",2010-04-24,"ili perc","quantile",NA,0.796174899740078
"HHS Region 8",2010-05-01,"ili perc","quantile",NA,0.701022663992128
"HHS Region 8",2010-05-08,"ili perc","quantile",NA,0.563336790334242
"HHS Region 8",2010-05-15,"ili perc","quantile",NA,0.629227255604651
"HHS Region 8",2010-05-22,"ili perc","quantile",NA,0.59253040093785
"HHS Region 8",2010-05-29,"ili perc","quantile",NA,0.536054427611945
"HHS Region 8",2010-06-05,"ili perc","quantile",NA,0.536396758962389
"HHS Region 8",2010-06-12,"ili perc","quantile",NA,0.377245848041845
"HHS Region 8",2010-06-19,"ili perc","quantile",NA,0.294360348658772
"HHS Region 8",2010-06-26,"ili perc","quantile",NA,0.314605813176168
"HHS Region 8",2010-07-03,"ili perc","quantile",NA,0.306336642293156
"HHS Region 8",2010-07-10,"ili perc","quantile",NA,0.353049880690467
"HHS Region 8",2010-07-17,"ili perc","quantile",NA,0.313188602798895
"HHS Region 8",2010-07-24,"ili perc","quantile",NA,0.229780579721116
"HHS Region 8",2010-07-31,"ili perc","quantile",NA,0.289597687435931
"HHS Region 8",2010-08-07,"ili perc","quantile",NA,0.220117272086786
"HHS Region 8",2010-08-14,"ili perc","quantile",NA,0.253455896404815
"HHS Region 8",2010-08-21,"ili perc","quantile",NA,0.261040038175385
"HHS Region 8",2010-08-28,"ili perc","quantile",NA,0.295709580457495
"HHS Region 8",2010-09-04,"ili perc","quantile",NA,0.413172904505435
"HHS Region 8",2010-09-11,"ili perc","quantile",NA,0.595825691023213
"HHS Region 8",2010-09-18,"ili perc","quantile",NA,0.540881814589086
"HHS Region 8",2010-09-25,"ili perc","quantile",NA,0.522486080851167
"HHS Region 8",2010-10-02,"ili perc","quantile",NA,0.492163016954617
"HHS Region 8",2010-10-09,"ili perc","quantile",NA,0.659316
"HHS Region 8",2010-10-16,"ili perc","quantile",NA,0.540524
"HHS Region 8",2010-10-23,"ili perc","quantile",NA,0.620904
"HHS Region 8",2010-10-30,"ili perc","quantile",NA,0.72754
"HHS Region 8",2010-11-06,"ili perc","quantile",NA,0.754633
"HHS Region 8",2010-11-13,"ili perc","quantile",NA,0.653131
"HHS Region 8",2010-11-20,"ili perc","quantile",NA,0.720076
"HHS Region 8",2010-11-27,"ili perc","quantile",NA,0.719671
"HHS Region 8",2010-12-04,"ili perc","quantile",NA,0.749755
"HHS Region 8",2010-12-11,"ili perc","quantile",NA,0.803936
"HHS Region 8",2010-12-18,"ili perc","quantile",NA,0.820845
"HHS Region 8",2010-12-25,"ili perc","quantile",NA,0.892953
"HHS Region 8",2011-01-01,"ili perc","quantile",NA,0.985023
"HHS Region 8",2011-01-08,"ili perc","quantile",NA,0.724956
"HHS Region 8",2011-01-15,"ili perc","quantile",NA,1.35589
"HHS Region 8",2011-01-22,"ili perc","quantile",NA,1.44967
"HHS Region 8",2011-01-29,"ili perc","quantile",NA,1.53869
"HHS Region 8",2011-02-05,"ili perc","quantile",NA,2.2115
"HHS Region 8",2011-02-12,"ili perc","quantile",NA,2.5188
"HHS Region 8",2011-02-19,"ili perc","quantile",NA,2.65461
"HHS Region 8",2011-02-26,"ili perc","quantile",NA,2.51181
"HHS Region 8",2011-03-05,"ili perc","quantile",NA,2.24292
"HHS Region 8",2011-03-12,"ili perc","quantile",NA,2.13623
"HHS Region 8",2011-03-19,"ili perc","quantile",NA,1.697
"HHS Region 8",2011-03-26,"ili perc","quantile",NA,1.39708
"HHS Region 8",2011-04-02,"ili perc","quantile",NA,1.10508
"HHS Region 8",2011-04-09,"ili perc","quantile",NA,0.82457
"HHS Region 8",2011-04-16,"ili perc","quantile",NA,0.79173
"HHS Region 8",2011-04-23,"ili perc","quantile",NA,0.63713
"HHS Region 8",2011-04-30,"ili perc","quantile",NA,0.586726
"HHS Region 8",2011-05-07,"ili perc","quantile",NA,0.508552
"HHS Region 8",2011-05-14,"ili perc","quantile",NA,0.453815
"HHS Region 8",2011-05-21,"ili perc","quantile",NA,0.467729
"HHS Region 8",2011-05-28,"ili perc","quantile",NA,0.394367
"HHS Region 8",2011-06-04,"ili perc","quantile",NA,0.367483
"HHS Region 8",2011-06-11,"ili perc","quantile",NA,0.324692
"HHS Region 8",2011-06-18,"ili perc","quantile",NA,0.30131
"HHS Region 8",2011-06-25,"ili perc","quantile",NA,0.240923
"HHS Region 8",2011-07-02,"ili perc","quantile",NA,0.255479
"HHS Region 8",2011-07-09,"ili perc","quantile",NA,0.371284
"HHS Region 8",2011-07-16,"ili perc","quantile",NA,0.216589
"HHS Region 8",2011-07-23,"ili perc","quantile",NA,0.315589
"HHS Region 8",2011-07-30,"ili perc","quantile",NA,0.274777
"HHS Region 8",2011-08-06,"ili perc","quantile",NA,0.298386
"HHS Region 8",2011-08-13,"ili perc","quantile",NA,0.280377
"HHS Region 8",2011-08-20,"ili perc","quantile",NA,0.287781
"HHS Region 8",2011-08-27,"ili perc","quantile",NA,0.31778
"HHS Region 8",2011-09-03,"ili perc","quantile",NA,0.445527
"HHS Region 8",2011-09-10,"ili perc","quantile",NA,0.472375
"HHS Region 8",2011-09-17,"ili perc","quantile",NA,0.466093
"HHS Region 8",2011-09-24,"ili perc","quantile",NA,0.647739
"HHS Region 8",2011-10-01,"ili perc","quantile",NA,0.63518
"HHS Region 8",2011-10-08,"ili perc","quantile",NA,0.986923
"HHS Region 8",2011-10-15,"ili perc","quantile",NA,0.826278
"HHS Region 8",2011-10-22,"ili perc","quantile",NA,0.807497
"HHS Region 8",2011-10-29,"ili perc","quantile",NA,0.856544
"HHS Region 8",2011-11-05,"ili perc","quantile",NA,0.934151
"HHS Region 8",2011-11-12,"ili perc","quantile",NA,0.963464
"HHS Region 8",2011-11-19,"ili perc","quantile",NA,1.01435
"HHS Region 8",2011-11-26,"ili perc","quantile",NA,1.05816
"HHS Region 8",2011-12-03,"ili perc","quantile",NA,0.93762
"HHS Region 8",2011-12-10,"ili perc","quantile",NA,0.918249
"HHS Region 8",2011-12-17,"ili perc","quantile",NA,0.992111
"HHS Region 8",2011-12-24,"ili perc","quantile",NA,1.02736
"HHS Region 8",2011-12-31,"ili perc","quantile",NA,1.10691
"HHS Region 8",2012-01-07,"ili perc","quantile",NA,1.05437
"HHS Region 8",2012-01-14,"ili perc","quantile",NA,1.09694
"HHS Region 8",2012-01-21,"ili perc","quantile",NA,1.13381
"HHS Region 8",2012-01-28,"ili perc","quantile",NA,1.28828
"HHS Region 8",2012-02-04,"ili perc","quantile",NA,1.49922
"HHS Region 8",2012-02-11,"ili perc","quantile",NA,1.5567
"HHS Region 8",2012-02-18,"ili perc","quantile",NA,1.63854
"HHS Region 8",2012-02-25,"ili perc","quantile",NA,1.85078
"HHS Region 8",2012-03-03,"ili perc","quantile",NA,1.69812
"HHS Region 8",2012-03-10,"ili perc","quantile",NA,1.79065
"HHS Region 8",2012-03-17,"ili perc","quantile",NA,2.20177
"HHS Region 8",2012-03-24,"ili perc","quantile",NA,1.59029
"HHS Region 8",2012-03-31,"ili perc","quantile",NA,1.46089
"HHS Region 8",2012-04-07,"ili perc","quantile",NA,1.20787
"HHS Region 8",2012-04-14,"ili perc","quantile",NA,1.11695
"HHS Region 8",2012-04-21,"ili perc","quantile",NA,0.945417
"HHS Region 8",2012-04-28,"ili perc","quantile",NA,0.937586
"HHS Region 8",2012-05-05,"ili perc","quantile",NA,0.908343
"HHS Region 8",2012-05-12,"ili perc","quantile",NA,0.771157
"HHS Region 8",2012-05-19,"ili perc","quantile",NA,0.80287
"HHS Region 8",2012-05-26,"ili perc","quantile",NA,0.601032
"HHS Region 8",2012-06-02,"ili perc","quantile",NA,0.812736
"HHS Region 8",2012-06-09,"ili perc","quantile",NA,0.665369
"HHS Region 8",2012-06-16,"ili perc","quantile",NA,0.592723
"HHS Region 8",2012-06-23,"ili perc","quantile",NA,0.564215
"HHS Region 8",2012-06-30,"ili perc","quantile",NA,0.490352
"HHS Region 8",2012-07-07,"ili perc","quantile",NA,0.450704
"HHS Region 8",2012-07-14,"ili perc","quantile",NA,0.449177
"HHS Region 8",2012-07-21,"ili perc","quantile",NA,0.46789
"HHS Region 8",2012-07-28,"ili perc","quantile",NA,0.51303
"HHS Region 8",2012-08-04,"ili perc","quantile",NA,0.504355
"HHS Region 8",2012-08-11,"ili perc","quantile",NA,0.444484
"HHS Region 8",2012-08-18,"ili perc","quantile",NA,0.53001
"HHS Region 8",2012-08-25,"ili perc","quantile",NA,0.530968
"HHS Region 8",2012-09-01,"ili perc","quantile",NA,0.578547
"HHS Region 8",2012-09-08,"ili perc","quantile",NA,0.729418
"HHS Region 8",2012-09-15,"ili perc","quantile",NA,0.678428
